d000.s044.t003	B2
d000.s044.t005	B1
d000.s044.t006	A2
d000.s045.t003	B2
d000.s046.t000	B1
d000.s046.t003	B1
d000.s046.t003	B2
d000.s046.t004	A2
d000.s046.t005	B2
d000.s047.t000	A1
d000.s047.t001	A2
d000.s047.t003	A1
d000.s047.t005	A2
d000.s047.t006	A1
d000.s047.t008	A1
d000.s048.t000	B1
d000.s048.t003	A2
d000.s048.t004	B1
d000.s049.t000	B2
d000.s050.t001	A2
d000.s050.t002	C1
d000.s050.t004	B2
d000.s050.t005	B1
d000.s051.t004	A1
d000.s051.t007	A1
d000.s051.t008	B1
d000.s051.t010	B1
d000.s051.t011	A1
d000.s052.t000	A1
d000.s052.t003	A1
d000.s052.t004	C1
d000.s052.t005	B1
d000.s052.t006	B1
d000.s053.t000	B1
d000.s053.t003	B1
d000.s053.t004	A2
d000.s053.t005	A1
d000.s054.t000	B2
d000.s054.t002	A1
d000.s054.t002	A2
d000.s054.t004	A2
d000.s054.t006	B2
d000.s054.t007	A1
d000.s054.t009	B1
d000.s055.t001	B2
d000.s055.t002	A1
d000.s055.t003	A2
d000.s055.t004	B2
d000.s055.t006	A1
d000.s056.t000	A2
d000.s056.t001	B1
d000.s056.t002	A2
d000.s056.t004	A1
d000.s056.t005	B1
d000.s056.t008	B1
d000.s056.t009	B2
d000.s057.t000	A2
d000.s057.t000	B1
d000.s057.t001	B2
d000.s057.t003	B1
d000.s057.t004	B1
d000.s057.t005	B1
d000.s057.t006	B1
d000.s057.t008	A1
d000.s058.t000	B1
d000.s058.t001	B1
d000.s058.t004	C1
d000.s058.t005	B1
d000.s058.t006	A1
d000.s058.t007	B1
d000.s058.t008	B1
d000.s059.t000	A2
d000.s059.t001	B2
d000.s059.t002	B1
d000.s059.t003	A2
d000.s060.t000	A1
d000.s060.t002	A1
d000.s060.t004	B1
d000.s060.t004	B2
d000.s060.t006	A1
d000.s060.t008	B1
d000.s060.t010	C1
d000.s060.t011	A2
d000.s061.t001	A2
d000.s061.t002	B1
d000.s061.t002	B2
d000.s061.t004	B2
d000.s061.t005	A1
d000.s062.t001	B2
d000.s062.t002	A1
d000.s062.t003	A1
d000.s062.t007	B2
d000.s063.t001	B1
d000.s063.t002	B1
d000.s063.t003	B2
d000.s063.t005	B1
d000.s063.t008	A2
d000.s063.t009	B2
d000.s064.t000	A1
d000.s064.t002	B2
d000.s064.t003	B2
d000.s064.t007	B2
d000.s065.t000	C1
d000.s065.t000	C2
d000.s065.t002	A2
d000.s065.t003	B1
d000.s065.t007	B1
d000.s066.t003	C2
d000.s066.t006	B2
d000.s066.t007	A1
d000.s066.t008	B2
d000.s066.t011	B2
d000.s066.t012	B1
d000.s067.t000	A2
d000.s067.t003	B1
d000.s067.t007	A1
d000.s067.t008	A1
d000.s067.t009	B1
d000.s067.t012	A2
d000.s067.t013	C1
d000.s067.t013	C2
d000.s068.t001	B1
d000.s070.t001	A1
d000.s070.t002	A1
d000.s071.t000	A1
d000.s071.t001	B2
d000.s072.t000	B2
d000.s072.t001	B1
d000.s072.t002	A2
d000.s072.t003	B1
d000.s072.t004	B2
d000.s073.t001	C2
d000.s073.t003	B1
d000.s073.t005	B1
d000.s074.t000	B1
d000.s074.t001	B2
d000.s074.t003	B1
d000.s074.t005	A2
d000.s074.t006	A2
d000.s075.t002	B1
d000.s075.t004	B2
d000.s076.t007	B2
d000.s076.t008	A2
d000.s076.t010	C2
d000.s076.t011	B2
d000.s077.t001	B1
d000.s077.t002	B2
d000.s078.t001	B2
d000.s078.t002	B1
d000.s078.t007	A1
d000.s078.t008	B2
d000.s079.t000	B1
d000.s079.t002	B1
d000.s080.t000	A1
d000.s080.t000	A2
d000.s080.t001	A2
d000.s080.t003	A2
d000.s080.t006	A1
d000.s080.t011	C2
d000.s081.t000	A2
d000.s081.t003	B1
d000.s081.t004	B1
d000.s082.t005	B1
d000.s082.t007	B2
d000.s082.t008	B1
d000.s083.t002	A1
d000.s083.t002	A2
d000.s083.t006	A2
d000.s083.t009	A2
d000.s083.t010	A2
d000.s084.t002	B1
d000.s084.t003	A2
d000.s084.t005	B1
d000.s085.t002	B2
d000.s085.t003	A1
d000.s085.t004	B2
d000.s085.t005	B2
d000.s085.t007	A2
d000.s086.t002	A2
d000.s086.t004	A2
d000.s086.t007	B2
d000.s086.t008	B2
d000.s087.t000	A1
d000.s087.t000	A2
d000.s087.t000	B1
d000.s087.t003	A2
d000.s087.t004	B1
d000.s087.t007	C1
d000.s087.t008	C1
d000.s087.t009	C2
d000.s087.t010	B2
d000.s088.t001	B2
d000.s088.t004	B2
d000.s088.t005	B1
d000.s088.t007	B2
d000.s088.t009	B2
d000.s088.t011	C1
d000.s089.t000	A1
d000.s089.t002	B2
d000.s089.t003	C1
d000.s090.t000	B2
d000.s090.t004	A2
d000.s090.t006	B2
d000.s091.t000	A1
d000.s091.t001	C1
d000.s091.t003	C1
d000.s091.t004	A2
d000.s091.t005	B2
d000.s091.t006	B2
d000.s092.t000	B1
d000.s092.t002	B2
d000.s092.t003	A1
d000.s092.t007	B2
d000.s093.t001	A1
d000.s093.t002	A2
d000.s093.t003	B1
d000.s094.t003	A1
d000.s094.t005	A2
d000.s094.t006	B1
d000.s095.t000	B1
d000.s095.t001	B1
d000.s095.t002	B2
d000.s095.t005	B1
d000.s095.t006	B1
d000.s095.t008	B2
d000.s096.t000	B2
d000.s096.t002	C2
d000.s096.t006	B2
d000.s096.t008	B2
d000.s096.t011	B2
d000.s097.t001	B2
d000.s097.t003	B1
d000.s097.t004	A1
d000.s097.t006	A2
d000.s097.t007	B2
d000.s098.t000	A1
d000.s098.t001	B2
d000.s098.t003	B2
d000.s098.t004	B1
d000.s098.t005	A2
d000.s098.t006	A2
d000.s098.t007	A1
d000.s098.t008	A1
d000.s099.t004	A1
d000.s100.t002	A1
d000.s100.t004	A2
d000.s100.t005	A2
d000.s100.t006	B1
d000.s100.t007	B2
d000.s101.t000	A1
d000.s101.t001	A2
d000.s101.t002	A2
d000.s101.t003	B1
d000.s101.t006	A2
d000.s101.t007	A2
d000.s101.t008	A2
d000.s101.t009	A1
d000.s102.t001	B1
d000.s102.t003	A2
d000.s102.t004	B1
d000.s102.t005	B2
d000.s102.t006	B1
d000.s103.t002	A1
d000.s103.t003	A1
d000.s103.t006	B2
d000.s103.t007	B2
d000.s103.t008	B2
d000.s103.t009	A1
d000.s104.t003	A1
d000.s104.t004	A2
d000.s104.t005	A1
d000.s105.t000	A2
d000.s105.t001	B2
d000.s105.t002	A1
d000.s105.t003	B2
d000.s105.t005	B2
d000.s105.t007	B2
d000.s105.t009	B2
d000.s105.t010	A2
d000.s105.t012	B2
d000.s105.t013	A2
d000.s106.t005	A1
d000.s106.t005	B1
d000.s106.t006	A1
d000.s107.t003	B1
d000.s107.t004	A1
d000.s107.t007	B2
d000.s107.t008	B1
d000.s107.t009	B2
d000.s107.t010	A2
d000.s108.t000	A1
d000.s108.t002	A2
d000.s108.t004	B2
d000.s108.t005	A1
d000.s108.t006	A1
d000.s108.t012	A1
d000.s108.t013	A1
d000.s109.t000	A1
d000.s109.t001	A2
d000.s109.t004	B2
d000.s109.t005	A2
d000.s110.t002	A2
d000.s110.t003	B1
d000.s110.t004	B1
d000.s111.t001	A2
d000.s111.t004	A2
d000.s111.t005	B2
d000.s112.t002	A1
d000.s112.t004	C1
d000.s112.t005	B1
d000.s112.t006	A2
d000.s113.t001	A2
d000.s113.t002	A2
d000.s113.t005	B1
d000.s114.t000	B2
d000.s114.t002	C2
d000.s114.t003	B1
d000.s115.t002	A1
d000.s115.t004	B1
d000.s115.t005	A1
d000.s116.t000	A2
d000.s117.t001	B1
d000.s117.t001	B2
d000.s118.t001	B2
d000.s118.t005	B2
d000.s118.t007	B1
d000.s118.t008	C1
d000.s119.t000	A2
d000.s119.t001	A1
d000.s119.t003	A1
d000.s119.t003	B1
d000.s119.t003	C1
d000.s119.t004	C2
d000.s119.t006	B1
d000.s119.t009	B1
d000.s120.t003	B2
d000.s120.t005	A1
d000.s121.t000	B1
d000.s121.t001	B1
d000.s121.t002	A1
d000.s122.t001	B1
d000.s122.t003	A2
d000.s122.t004	B2
d000.s122.t007	C1
d000.s122.t008	B1
d000.s123.t000	B2
d000.s124.t001	A1
d000.s124.t003	B2
d000.s124.t005	A2
d000.s125.t001	A2
d000.s125.t002	A1
d000.s125.t003	A1
d000.s126.t001	B1
d000.s126.t002	A2
d000.s126.t004	B1
d000.s127.t000	A1
d000.s127.t003	B1
d000.s127.t004	B1
d000.s128.t000	B1
d000.s129.t000	A2
d000.s129.t000	B1
d000.s129.t001	A2
d000.s129.t002	B1
d000.s129.t007	B1
d000.s130.t000	A2
d000.s130.t002	B2
d000.s130.t003	A1
d000.s130.t004	A2
d000.s131.t000	B2
d000.s131.t001	A1
d000.s131.t002	B1
d000.s131.t003	A2
d000.s131.t004	A1
d000.s131.t004	B1
d000.s132.t000	B2
d000.s132.t002	A1
d000.s132.t003	B2
d000.s133.t001	B1
d000.s133.t003	B1
d000.s133.t004	A1
d000.s133.t006	A1
d000.s133.t007	A1
d000.s134.t000	A1
d000.s134.t005	B2
d000.s134.t007	A1
d000.s134.t008	B2
d000.s134.t009	B1
d000.s134.t012	A1
d000.s135.t000	B1
d000.s135.t001	B1
d000.s135.t002	B2
d000.s135.t003	A1
d000.s135.t006	A1
d000.s135.t007	B1
d000.s135.t009	B1
d000.s135.t011	A1
d000.s135.t012	B1
d000.s135.t013	A1
d001.s000.t000	A1
d001.s000.t001	B2
d001.s000.t004	C2
d001.s001.t001	A1
d001.s001.t002	A1
d001.s001.t002	B1
d001.s002.t001	C2
d001.s003.t002	A1
d001.s003.t003	C2
d001.s003.t005	B2
d001.s004.t003	B1
d001.s004.t004	A2
d001.s004.t005	B2
d001.s004.t008	C1
d001.s004.t009	A2
d001.s004.t009	B1
d001.s004.t010	A1
d001.s004.t011	A2
d001.s005.t001	A1
d001.s006.t000	B1
d001.s006.t001	A1
d001.s006.t002	A2
d001.s006.t003	B2
d001.s006.t004	A1
d001.s007.t000	B1
d001.s007.t004	B1
d001.s007.t005	B1
d001.s008.t000	A1
d001.s008.t001	A1
d001.s008.t005	B2
d001.s008.t006	A1
d001.s008.t007	B1
d001.s010.t002	A1
d001.s010.t002	B1
d001.s010.t002	C1
d001.s011.t000	A2
d001.s011.t001	B2
d001.s012.t002	A1
d001.s012.t002	B1
d001.s012.t005	A1
d001.s013.t002	A1
d001.s014.t000	B2
d001.s014.t001	A1
d001.s014.t002	A2
d001.s014.t004	A1
d001.s014.t005	A2
d001.s014.t006	B1
d001.s014.t007	A1
d001.s014.t007	A2
d001.s014.t008	A1
d001.s014.t009	A1
d001.s014.t009	B1
d001.s014.t010	B1
d001.s014.t010	B2
d001.s014.t011	C2
d001.s015.t001	A1
d001.s015.t001	B1
d001.s015.t003	A2
d001.s016.t002	B1
d001.s016.t003	B1
d001.s016.t004	B1
d001.s016.t006	A2
d001.s018.t001	A1
d001.s018.t001	B1
d001.s019.t000	A2
d001.s019.t003	B1
d001.s019.t006	A1
d001.s020.t001	A1
d001.s020.t002	A1
d001.s020.t002	A2
d001.s021.t001	C2
d001.s021.t003	B2
d001.s021.t004	C2
d001.s021.t006	C2
d001.s021.t007	A1
d001.s022.t002	B2
d001.s022.t004	C2
d001.s022.t005	A1
d001.s022.t005	A2
d001.s022.t005	B1
d001.s023.t002	B1
d001.s023.t003	B2
d001.s024.t001	A2
d001.s024.t001	C1
d001.s024.t004	B1
d001.s025.t000	A2
d001.s025.t001	B2
d001.s026.t002	B2
d001.s026.t003	A2
d001.s026.t004	A2
d001.s026.t005	A2
d001.s027.t000	B1
d001.s027.t000	B2
d001.s029.t001	B1
d001.s030.t000	C1
d001.s030.t002	B2
d001.s030.t004	B1
d001.s030.t005	A2
d001.s030.t006	A2
d001.s030.t008	B1
d001.s030.t011	C1
d001.s030.t013	A1
d001.s030.t015	A1
d001.s030.t018	A1
d001.s031.t000	A2
d001.s031.t001	A2
d001.s031.t003	A1
d001.s031.t004	A2
d001.s032.t001	B1
d001.s032.t001	B2
d001.s032.t002	A1
d001.s033.t001	A1
d001.s033.t001	B1
d001.s034.t000	A1
d001.s034.t001	A1
d001.s034.t004	B1
d001.s035.t000	A2
d001.s036.t001	B1
d001.s036.t004	A1
d001.s036.t004	B1
d001.s036.t005	B2
d001.s037.t004	B2
d001.s037.t006	B2
d001.s037.t007	A2
d001.s037.t009	B2
d001.s038.t001	B2
d001.s038.t004	A1
d001.s038.t004	B1
d001.s038.t005	A1
d001.s038.t006	A1
d001.s038.t008	A2
d001.s039.t001	B2
d001.s039.t002	A2
d001.s040.t006	B1
d001.s040.t009	B1
d001.s041.t002	B1
d001.s041.t004	B1
d001.s041.t005	A1
d001.s042.t004	B1
d001.s042.t005	A2
d001.s042.t006	A1
d001.s042.t007	A1
d001.s043.t001	A2
d001.s043.t002	B2
d001.s043.t004	B1
d001.s044.t000	C1
d001.s045.t002	B2
d001.s046.t003	B1
d001.s046.t004	A1
d001.s047.t000	A1
d001.s047.t001	B1
d001.s047.t002	A1
d001.s047.t003	A1
d001.s047.t004	A2
d001.s047.t006	A1
d001.s047.t006	B1
d001.s047.t007	A2
d001.s047.t008	A1
d001.s047.t010	A1
d001.s047.t012	A1
d001.s047.t013	A2
d001.s048.t001	A1
d001.s048.t001	B1
d001.s048.t002	A1
d001.s048.t006	B1
d001.s049.t001	A1
d001.s049.t005	A2
d001.s049.t005	B2
d001.s050.t000	A2
d001.s050.t001	B2
d001.s050.t002	C1
d001.s050.t003	A2
d001.s050.t005	A1
d001.s050.t008	C2
d001.s050.t012	B1
d001.s051.t005	B1
d001.s052.t000	A1
d001.s053.t000	B2
d001.s053.t001	A2
d001.s053.t004	B2
d001.s053.t006	A2
d001.s053.t008	A1
d001.s053.t009	B2
d001.s053.t010	A2
d001.s054.t000	B1
d001.s054.t003	C1
d001.s054.t004	A1
d001.s054.t005	B1
d001.s054.t006	B1
d001.s054.t011	A1
d001.s054.t013	A2
d001.s054.t018	A1
d001.s055.t001	A1
d001.s055.t005	A1
d001.s055.t005	A2
d001.s055.t006	A2
d001.s055.t008	A1
d001.s055.t011	B2
d001.s055.t012	A2
d001.s055.t013	B2
d001.s055.t014	A1
d001.s055.t016	B1
d001.s055.t020	A1
d001.s055.t022	A1
d001.s055.t023	B1
d001.s055.t028	A1
d001.s055.t029	A1
d001.s055.t036	B1
d001.s056.t001	A2
d001.s056.t003	B1
d001.s056.t004	A1
d001.s056.t004	C1
d001.s056.t005	A1
d001.s056.t006	A2
d001.s056.t008	B1
d001.s056.t009	B1
d001.s057.t002	B1
d001.s057.t004	B1
d001.s057.t011	A1
d001.s057.t012	A1
d001.s057.t012	B1
d001.s057.t014	A2
d001.s057.t015	A2
d001.s057.t018	A1
d001.s057.t018	A2
d001.s057.t021	C1
d001.s058.t001	B1
d001.s058.t002	A1
d001.s058.t004	A2
d001.s058.t005	A2
d001.s059.t000	B1
d001.s059.t001	A1
d001.s059.t002	B1
d001.s059.t004	C2
d001.s061.t000	A1
d001.s061.t002	A2
d001.s061.t004	B2
d001.s062.t000	B1
d001.s062.t002	B2
d001.s063.t002	B1
d001.s063.t003	A1
d001.s063.t004	C2
d001.s065.t000	A1
d001.s065.t001	B2
d001.s065.t002	A2
d001.s065.t003	B1
d001.s065.t006	B1
d001.s066.t001	A2
d001.s066.t001	B1
d001.s066.t002	B2
d001.s067.t000	A1
d001.s067.t004	C1
d001.s067.t005	A1
d001.s067.t006	B2
d001.s067.t007	B1
d001.s067.t008	C1
d001.s067.t009	C1
d001.s068.t000	B1
d001.s068.t001	C2
d001.s068.t004	B1
d001.s068.t007	A1
d001.s068.t008	A2
d001.s068.t009	B1
d001.s068.t010	A2
d001.s068.t011	A1
d001.s068.t012	A2
d001.s070.t001	B1
d001.s070.t003	B2
d001.s071.t000	B1
d001.s071.t001	A1
d001.s072.t000	A2
d001.s072.t003	A1
d001.s072.t004	A2
d001.s072.t005	B2
d001.s072.t005	C1
d001.s073.t000	C1
d001.s073.t001	B1
d001.s073.t001	B2
d001.s074.t000	A1
d001.s074.t001	A2
d001.s074.t003	C1
d001.s074.t004	C2
d001.s075.t000	B2
d001.s075.t001	B2
d001.s075.t002	B2
d001.s075.t002	C1
d001.s076.t002	A1
d001.s076.t002	A2
d001.s076.t003	B2
d001.s076.t004	A2
d001.s078.t002	B1
d001.s079.t002	A1
d001.s079.t003	C2
d001.s080.t006	A2
d001.s080.t008	B1
d001.s080.t008	B2
d001.s080.t009	B2
d001.s080.t010	C1
d001.s080.t011	C1
d001.s081.t001	A2
d001.s081.t007	A1
d001.s081.t009	B1
d001.s081.t011	B1
d001.s081.t011	B2
d001.s081.t013	C1
d001.s081.t014	B2
d001.s081.t017	C1
d001.s081.t018	A1
d001.s081.t021	C2
d001.s081.t029	C1
d001.s082.t000	C1
d001.s082.t004	B2
d001.s083.t001	A1
d001.s084.t000	A1
d001.s084.t001	A1
d001.s085.t001	B1
d001.s085.t003	A2
d001.s085.t004	A1
d001.s085.t005	B2
d001.s085.t006	B1
d001.s086.t002	A1
d001.s086.t006	A1
d001.s086.t008	B1
d001.s086.t010	A1
d001.s086.t017	A1
d001.s086.t020	A2
d001.s086.t023	B1
d001.s086.t025	B1
d001.s087.t001	A1
d001.s087.t004	A1
d001.s088.t002	B1
d001.s089.t001	C2
d001.s090.t001	C2
d001.s091.t001	A1
d001.s092.t002	A2
d001.s092.t003	B1
d001.s093.t001	A2
d001.s093.t003	B1
d001.s093.t004	B1
d001.s093.t006	C2
d001.s093.t007	A1
d001.s093.t008	B1
d001.s093.t009	A1
d001.s093.t010	B1
d001.s093.t011	A1
d001.s093.t012	B1
d001.s095.t000	A1
d001.s095.t001	A1
d001.s095.t002	A1
d001.s096.t000	B2
d001.s096.t002	B1
d001.s097.t001	B1
d001.s097.t002	A1
d001.s097.t003	B2
d001.s097.t005	A1
d001.s097.t005	B1
d001.s098.t000	A1
d001.s098.t001	A1
d001.s098.t002	B2
d001.s098.t003	B1
d001.s098.t008	B2
d001.s098.t009	B2
d001.s098.t010	A2
d001.s098.t011	B1
d001.s098.t012	B1
d001.s098.t013	A2
d001.s098.t014	B1
d001.s098.t018	C1
d001.s098.t019	C1
d001.s099.t001	B2
d001.s099.t002	A2
d001.s099.t003	A1
d001.s100.t001	B2
d001.s100.t002	A2
d001.s100.t004	C1
d001.s100.t005	C1
d001.s101.t002	B1
d001.s102.t001	B2
d001.s102.t002	A2
d001.s102.t003	A1
d001.s102.t003	A2
d001.s102.t003	B1
d001.s103.t002	B2
d001.s103.t003	B1
d001.s103.t004	C1
d001.s103.t005	C1
d001.s104.t001	B2
d001.s106.t000	B1
d001.s106.t001	B1
d001.s106.t002	A1
d001.s106.t003	A2
d001.s106.t005	B2
d001.s106.t009	B2
d001.s106.t012	A1
d001.s106.t013	A2
d001.s106.t017	A1
d001.s106.t018	A2
d001.s106.t019	B2
d001.s107.t000	A1
d001.s107.t001	A2
d001.s107.t005	A2
d001.s107.t006	A1
d001.s107.t007	A1
d001.s107.t011	A2
d001.s108.t001	B2
d001.s108.t002	A2
d001.s108.t004	A1
d001.s109.t000	A1
d001.s109.t000	B1
d001.s109.t001	A2
d001.s109.t004	A1
d001.s109.t005	B2
d001.s109.t006	B2
d001.s109.t007	B1
d001.s110.t000	A2
d001.s110.t003	B1
d001.s111.t000	B2
d001.s111.t001	C1
d001.s111.t003	A2
d001.s111.t007	B1
d001.s111.t010	B2
d001.s111.t011	B2
d001.s112.t005	A1
d001.s112.t006	B2
d001.s113.t002	B2
d001.s113.t005	B1
d001.s113.t006	C2
d001.s114.t002	A2
d001.s114.t003	B2
d001.s114.t005	B2
d001.s114.t007	B1
d001.s114.t008	B1
d001.s115.t000	B2
d001.s117.t001	A1
d001.s117.t003	B2
d001.s117.t004	A1
d001.s117.t008	B1
d001.s117.t009	B1
d001.s118.t000	B2
d001.s118.t001	A2
d001.s118.t002	A1
d001.s119.t000	B2
d001.s119.t001	B1
d001.s119.t002	B2
d001.s119.t003	A1
d001.s119.t003	A2
d001.s119.t006	B1
d001.s119.t007	B1
d001.s120.t001	A1
d001.s120.t002	B1
d001.s121.t002	A1
d001.s121.t005	A1
d001.s121.t006	A1
d001.s121.t010	B2
d001.s121.t011	A1
d001.s122.t002	A1
d001.s122.t003	A2
d001.s122.t005	A2
d001.s122.t006	A1
d001.s122.t008	A1
d001.s122.t009	A2
d001.s123.t001	B1
d001.s123.t002	A2
d001.s123.t004	A1
d001.s123.t005	A2
d001.s123.t006	A2
d001.s123.t007	B1
d001.s124.t000	A2
d001.s124.t004	A1
d001.s124.t005	B1
d001.s125.t001	A2
d001.s125.t004	A1
d001.s125.t009	A1
d001.s125.t010	A1
d001.s125.t012	B1
d001.s125.t014	A1
d001.s126.t000	A1
d001.s126.t002	A1
d001.s126.t003	A1
d001.s126.t004	A2
d001.s127.t000	B1
d001.s127.t000	B2
d001.s127.t001	A1
d001.s127.t002	A2
d001.s127.t006	A1
d001.s127.t007	A2
d001.s127.t008	A2
d001.s128.t000	A1
d001.s128.t003	B1
d001.s129.t002	B1
d001.s130.t000	B2
d001.s130.t001	B2
d001.s131.t000	A2
d001.s131.t001	B1
d001.s131.t002	A1
d001.s131.t002	B1
d001.s131.t004	B1
d001.s131.t006	B1
d001.s131.t007	A1
d001.s131.t007	B1
d001.s132.t001	B1
d001.s132.t002	A1
d001.s133.t002	A1
d001.s134.t000	B1
d001.s135.t001	A2
d001.s135.t004	B1
d001.s136.t001	A2
d001.s136.t001	C1
d001.s136.t003	A1
d001.s136.t004	B2
d001.s136.t005	B2
d002.s000.t003	A1
d002.s001.t000	A1
d002.s001.t000	B2
d002.s001.t001	B2
d002.s001.t002	B1
d002.s001.t006	C1
d002.s001.t008	A2
d002.s002.t001	A1
d002.s002.t002	A2
d002.s003.t000	B1
d002.s003.t002	A1
d002.s003.t002	A2
d002.s003.t002	B1
d002.s003.t003	A1
d002.s003.t004	A1
d002.s003.t004	A2
d002.s003.t007	C2
d002.s004.t000	B2
d002.s005.t000	A1
d002.s005.t003	A1
d002.s005.t003	B1
d002.s005.t005	B1
d002.s006.t000	B2
d002.s006.t001	C2
d002.s006.t003	A1
d002.s007.t000	A2
d002.s007.t002	A2
d002.s008.t003	B1
d002.s009.t001	A1
d002.s009.t002	B2
d002.s009.t003	A2
d002.s009.t004	B2
d002.s009.t006	C2
d002.s009.t008	B2
d002.s009.t009	B2
d002.s009.t010	A1
d002.s009.t011	A2
d002.s009.t012	A2
d002.s009.t013	A1
d002.s009.t014	A1
d002.s010.t001	B1
d002.s011.t002	B1
d002.s011.t006	A2
d002.s011.t008	C2
d002.s011.t009	A2
d002.s012.t000	A1
